ID   Title   Description  Google_Product_Category   Link   Image_Link   Additional_Image_Link   Availability   Price   SalePrice   GTIN   MPN   Brand   Product_Type   Product_Type_Key   NoOfReviews   Product_Rating   Filters   Adult   Mobile_Link   Condition   Item_Group_ID   Color   Gender   Age_Group   Material   Pattern   Size   Size_Type   Size_System   Cross_Sellers_Product_Id   Seller_Name   Seller_IDshipping   shipping_weight   shipping_height   shipping_width   shipping_length   shipping_labelmulti_pack   is_bundle   promotion_id   promo_textcustom_label_0   adwords_redirect   excluded_destination   unit_pricing_measure   unit_pricing_base_measure   display_ads_title   display_ads_value   map_price   model_number
240091	Petmate Multi Kennel Replacement Door	Keep your pet safe and secure at all times, especially when you're not around. This Replacement Kennel Door is specifically designed for use with the Petmate&reg; Deluxe Pet Porter&reg; Jr, Petmate Kennel Cab&reg;, Petmate Pet Taxi&reg;, Petmate Double Door Deluxe, Petmate Classic Kennel, and Aspen Pet&reg; Two Door Deluxe, for sizes small (19" x 12.3" x 10.8"), medium (23" x 14.5" x 12"), intermediate (24" x 16.3" x 14.8") and large (26" x 18.8" x 16.5").  NOTE: 8 7/8" x 9 5/8" door size also fits Petmate Pet Escort Kennel. To ensure a proper fit, be sure to match your pet's kennel door dimensions with the appropriate dimensions of the replacement door. 	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240091	https://www.petmate.com/file/products/240085.CHROME.jpg		In Stock	6.99	6.99			Petmate	kennels & carriers	25	0		44069, PM76, ZB05, 32150, WP01, 7024211, 214201, 43113, 31121, 42101, 29393, 80858, PM74, 12371, PP50, 23412, 31108, 31111	no	https://www.petmate.com/file/products/240085.CHROME.jpg	new	kennels & carriers	silver							US										0	FALSE						EACH	EACH	DOOR CHRM W/BLK CVR INT			240091
240094	Petmate Multi Kennel Replacement Door	Keep your pet safe and secure at all times, especially when you're not around. This Replacement Kennel Door is specifically designed for use with the Petmate&reg; Deluxe Pet Porter&reg; Jr, Petmate Kennel Cab&reg;, Petmate Pet Taxi&reg;, Petmate Double Door Deluxe, Petmate Classic Kennel, and Aspen Pet&reg; Two Door Deluxe, for sizes small (19" x 12.3" x 10.8"), medium (23" x 14.5" x 12"), intermediate (24" x 16.3" x 14.8") and large (26" x 18.8" x 16.5").  NOTE: 8 7/8" x 9 5/8" door size also fits Petmate Pet Escort Kennel. To ensure a proper fit, be sure to match your pet's kennel door dimensions with the appropriate dimensions of the replacement door. 	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240094	https://www.petmate.com/file/products/240085.CHROME.jpg		In Stock	7.99	7.99			Petmate	kennels & carriers	25	0		44069, PM76, ZB05, 32150, WP01, 7024211, 214201, 43113, 31121, 42101, 29393, 80858, PM74, 12371, PP50, 23412, 31108, 31111	no	https://www.petmate.com/file/products/240085.CHROME.jpg	new	kennels & carriers	silver							US										0	FALSE						EACH	EACH	DOOR CHRM W/BLK CVR  LG			240094
240117	Kennel Cab/Pet Taxi/Vari Kennel Ultra/Pet Porter II/Petco Premium Series 100-400 Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Kennel Cab&reg;, Pet Taxi&reg;, Vari Kennel&reg; Ultra, Pet Porter&reg; II and Petco Premium 100-400 series kennels, in sizes small (19" x 12.3" x 10.8" ), medium (23" x 15.2" x 11.8"), intermediate (24.1" x 16.7" x 14.5") and large (26.2" x 18.6" x 16.5"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240117	https://www.petmate.com/file/products/240425.CHROME.jpg		In Stock					Petmate	kennels & carriers	25	0		JG19, 24345, 610403, 26542, 44069, 80244	no	https://www.petmate.com/file/products/240425.CHROME.jpg	new	kennels & carriers	silver							US										0	FALSE						EACH	EACH	DOOR 19" POWDER SILVER (K31 K41)			240117
240119	Kennel Cab/Pet Taxi/Vari Kennel Ultra/Pet Porter II/Petco Premium Series 100-400 Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Kennel Cab&reg;, Pet Taxi&reg;, Vari Kennel&reg; Ultra, Pet Porter&reg; II and Petco Premium 100-400 series kennels, in sizes small (19" x 12.3" x 10.8" ), medium (23" x 15.2" x 11.8"), intermediate (24.1" x 16.7" x 14.5") and large (26.2" x 18.6" x 16.5"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240119	https://www.petmate.com/file/products/240425.CHROME.jpg		Out of Stock	7.99	7.99			Petmate	kennels & carriers	25	0		JG19, 24345, 610403, 26542, 44069, 80244	no	https://www.petmate.com/file/products/240425.CHROME.jpg	new	kennels & carriers	silver							US										0	FALSE						EACH	EACH	DOOR 24" POWDER SILVER (K33  K43)			240119
240120	Kennel Cab/Pet Taxi/Vari Kennel Ultra/Pet Porter II/Petco Premium Series 100-400 Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Kennel Cab&reg;, Pet Taxi&reg;, Vari Kennel&reg; Ultra, Pet Porter&reg; II and Petco Premium 100-400 series kennels, in sizes small (19" x 12.3" x 10.8" ), medium (23" x 15.2" x 11.8"), intermediate (24.1" x 16.7" x 14.5") and large (26.2" x 18.6" x 16.5"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240120	https://www.petmate.com/file/products/240425.CHROME.jpg		In Stock					Petmate	kennels & carriers	25	0		JG19, 24345, 610403, 26542, 44069, 80244	no	https://www.petmate.com/file/products/240425.CHROME.jpg	new	kennels & carriers	silver							US										0	FALSE						EACH	EACH	DOOR 26" POWDER SILVER (K34 K44)			240120
240121	Pet Porter II/Vari Kennel Ultra/Sky Kennel Ultra/Petco Premium Series 500-800 Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Pet Porter&reg; II, Vari Kennel&reg; Ultra, Sky Kennel&reg; Ultra and the Petco Premium 500-800 series kennels, in sizes medium (28" x 20.5" x 21.5"), intermediate (32" x 22.5" x 24"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240121	https://www.petmate.com/file/products/240371.CHROME.jpg		In Stock	10.99	10.99			Petmate	kennels & carriers	25	0		21700, 21790, 21551, 240316, PM76, 85545, 44069, 41265, 12419, BM01, 17020, 71034	no	https://www.petmate.com/file/products/240371.CHROME.jpg	new	kennels & carriers	silver							US										0	FALSE						EACH	EACH	DOOR WIRE K97 POWDER SILVER			240121
240122	Pet Porter II/Vari Kennel Ultra/Sky Kennel Ultra/Petco Premium Series 500-800 Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Pet Porter&reg; II, Vari Kennel&reg; Ultra, Sky Kennel&reg; Ultra and the Petco Premium 500-800 series kennels, in sizes medium (28" x 20.5" x 21.5"), intermediate (32" x 22.5" x 24"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240122	https://www.petmate.com/file/products/240371.CHROME.jpg		In Stock					Petmate	kennels & carriers	25	0		21700, 21790, 21551, 240316, PM76, 85545, 44069, 41265, 12419, BM01, 17020, 71034	no	https://www.petmate.com/file/products/240371.CHROME.jpg	new	kennels & carriers	silver							US										0	FALSE						EACH	EACH	DOOR WIRE K98 POWDER SILVER			240122
240123	Pet Porter II/Vari Kennel Ultra/Sky Kennel Ultra/Petco Premium Series 500-800 Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Pet Porter&reg; II, Vari Kennel&reg; Ultra, Sky Kennel&reg; Ultra and the Petco Premium 500-800 series kennels, in sizes medium (28" x 20.5" x 21.5"), intermediate (32" x 22.5" x 24"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240123			In Stock	9.99	9.99			Petmate	kennels & carriers	25	0		21700, 21790, 21551, 240316, PM76, 85545, 44069, 41265, 12419, BM01, 17020, 71034	no		new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR WIRE 28" BLACK (K95)			240123
240124	Pet Porter II/Vari Kennel Ultra/Sky Kennel Ultra/Petco Premium Series 500-800 Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Pet Porter&reg; II, Vari Kennel&reg; Ultra, Sky Kennel&reg; Ultra and the Petco Premium 500-800 series kennels, in sizes medium (28" x 20.5" x 21.5"), intermediate (32" x 22.5" x 24"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240124			In Stock	9.99	9.99			Petmate	kennels & carriers	25	0		21700, 21790, 21551, 240316, PM76, 85545, 44069, 41265, 12419, BM01, 17020, 71034	no		new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR WIRE 32" BLACK (K96)			240124
240126	Compass Kennel Replacement Door	Keep your pet safe and secure at all times, especially when you're not around. This Replacement Kennel Door is specifically designed for use with the Petmate&reg; Compass&reg; Kennels in sizes 19", 24", 28", 32", 36" and 40". To ensure a proper fit, be sure to match your pet's kennel door dimensions with the appropriate dimensions of the replacement door. 	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240126			In Stock	10.99	10.99			Petmate	kennels & carriers	25	0		PM03, PM07, JG19, JG18, 31476, 24707	no		new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR 19" BLACK (K120)			240126
240148	Pet Porter II/Vari Kennel Ultra/Sky Kennel Ultra/Petco Premium Series 500-800 Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Pet Porter&reg; II, Vari Kennel&reg; Ultra, Sky Kennel&reg; Ultra and the Petco Premium 500-800 series kennels, in sizes medium (28" x 20.5" x 21.5"), intermediate (32" x 22.5" x 24"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240148			In Stock	12.99	12.99			Petmate	kennels & carriers	25	0		21700, 21790, 21551, 240316, PM76, 85545, 44069, 41265, 12419, BM01, 17020, 71034	no		new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR WIRE K98 BLACK			240148
240281	Furrarri 250 - Medium Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Furrarri 250 Replacement Door is designed specifically for use with the Furrarri 250 Kennel in size medium (27" x 19.5" x 19"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door. 	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240281	https://www.petmate.com/file/products/240281.GREY.jpg		Out of Stock					Petmate	kennels & carriers	25	0			no	https://www.petmate.com/file/products/240281.GREY.jpg	new	kennels & carriers	gray							US										0	FALSE						EACH	EACH	DOOR CARRIER 250 GREY			240281
240287	Furrarri 550 Giant Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Furrarri 550 Replacement Door is designed specifically for use with the Furrarri 550 Kennel in size giant (24" x 16.3" x 14.8"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240287	https://www.petmate.com/file/products/240287.GREY.jpg		Out of Stock					Petmate	kennels & carriers	25	0		JW02, CI01, CI02, PP23, PP32, DZ01	no	https://www.petmate.com/file/products/240287.GREY.jpg	new	kennels & carriers	gray							US										0	FALSE						EACH	EACH	DOOR-CARRIER 550 GREY			240287
240309	Vaulted Replacement Door For Kennels (48")	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Valuted Door is designed specifically for use with the Pet Porter&reg;, Vari Kennel&reg; and Sky Kennel&reg; in size Giant (48" L x 32" W x 35" H). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240309	https://www.petmate.com/file/products/240309.VAULTED_CHROME.jpg		In Stock	29.99	29.99			Petmate	kennels & carriers	25	0		00700, 221101, 43113, 24577, 52087, JW11, 33041	no	https://www.petmate.com/file/products/240309.VAULTED_CHROME.jpg	new	kennels & carriers	silver							US										0	FALSE						EACH	EACH	DOOR CHRM/BLK  GIANT			240309
240311	Deluxe Vari Kennel Junior Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Deluxe Vari Kennel&reg; Junior in sizes small (19" x 12.3" x 10.8"), medium (23" x 14.5" x 12"), intermediate (24" x 16.3" x 14.8") and large (26" x 18.8" x 16.5"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240311	https://www.petmate.com/file/products/240311.BLACK.jpg		Out of Stock	7.99	7.99			Petmate	kennels & carriers	25	0		PM03, JG09, 188101, 31701, 28518, 0520320	no	https://www.petmate.com/file/products/240311.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR FIN BLK/BLK VARI JR			240311
240312	Deluxe Vari Kennel Junior Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Deluxe Vari Kennel&reg; Junior in sizes small (19" x 12.3" x 10.8"), medium (23" x 14.5" x 12"), intermediate (24" x 16.3" x 14.8") and large (26" x 18.8" x 16.5"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240312	https://www.petmate.com/file/products/240311.BLACK.jpg		Out of Stock	7.99	7.99			Petmate	kennels & carriers	25	0		PM03, JG09, 188101, 31701, 28518, 0520320	no	https://www.petmate.com/file/products/240311.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR FIN BLK/BLK VARI JR			240312
240313	Deluxe Vari Kennel Junior Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Deluxe Vari Kennel&reg; Junior in sizes small (19" x 12.3" x 10.8"), medium (23" x 14.5" x 12"), intermediate (24" x 16.3" x 14.8") and large (26" x 18.8" x 16.5"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240313	https://www.petmate.com/file/products/240311.BLACK.jpg		Out of Stock	8.99	8.99			Petmate	kennels & carriers	25	0		PM03, JG09, 188101, 31701, 28518, 0520320	no	https://www.petmate.com/file/products/240311.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR FIN BLK/BLK VARI JR			240313
240314	Deluxe Vari Kennel Junior Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Deluxe Vari Kennel&reg; Junior in sizes small (19" x 12.3" x 10.8"), medium (23" x 14.5" x 12"), intermediate (24" x 16.3" x 14.8") and large (26" x 18.8" x 16.5"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240314	https://www.petmate.com/file/products/240311.BLACK.jpg		Out of Stock	9.99	9.99			Petmate	kennels & carriers	25	0		PM03, JG09, 188101, 31701, 28518, 0520320	no	https://www.petmate.com/file/products/240311.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR FIN BLK/BLK VARI JR			240314
240316	Deluxe Vari Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Deluxe Vari Kennel&reg; in size medium (27.3" x 21.8" x 20"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240316	https://www.petmate.com/file/products/240316.BLACK.jpg		Out of Stock	7.79	7.79			Petmate	kennels & carriers	25	0		AP01, PM03, PM06, PP25, 07101, 65021	no	https://www.petmate.com/file/products/240316.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR DLX BLK/BLK SM			240316
240318	Deluxe Vari Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Deluxe Vari Kennel&reg; in size medium (27.3" x 21.8" x 20"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240318	https://www.petmate.com/file/products/240316.BLACK.jpg		In Stock	10.99	10.99			Petmate	kennels & carriers	25	0		AP01, PM03, PM06, PP25, 07101, 65021	no	https://www.petmate.com/file/products/240316.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR DLX BLK/BLK MED			240318
24032	Petmate Combo Feeder/Waterer With Microban	Give your pet unrestricted access to food and water with no mess using the Petmate&reg; Combo Feeder & Waterer with Microban&reg;. This combination food and water dish feature a durable plastic base with Microban antimicrobial to protect against the growth of stain and odor-causing bacteria. One side contains a removable plastic food bowl and the other a self-filling plastic water reservoir. Simply fill a two-liter bottle (not included) with water and attach to the base. Gravity flow design dispenses just the right amount of water and won't overflow. Easy to clean base is dishwasher safe. Made in the USA.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food	https://www.petmate.com/product/24032	https://www.petmate.com/file/products/24032.BLEACHED_LINEN_DARK_GRAY_BOWL.jpg		Out of Stock	10.99	10.99	029695240324		Petmate	dog feeding & watering	21	0		24036, 24796, 24477, 23308	no	https://www.petmate.com/file/products/24032.BLEACHED_LINEN_DARK_GRAY_BOWL.jpg	new	dog feeding & watering	gray							US										0	FALSE						EACH	EACH	COMBO FEEDER/WATERER W/MICROBAN			24032
24036	Petmate Combo Feeder And Waterer with Stainless Steel Bowl	Give your pet unrestricted access to water with no mess using the Petmate&reg; Combo Feeder & Waterer with Microban. This convenient and practical combination food and water dish feature a durable plastic base with a Microban antimicrobial to protect against the growth of stain and odor-causing bacteria. One side contains a removable stainless steel food bowl and the other a self-filling plastic water reservoir. Simply fill a standard two-liter bottle (not included) with water and attach to the base. Gravity flow design dispenses just the right amount of water and won't overflow. Unit comes apart for easy cleaning. Dishwasher-safe bowl. Made in the USA.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food	https://www.petmate.com/product/24036	https://www.petmate.com/file/products/24036.BREEZE.jpg		Out of Stock	11.99	11.99	029695240362		Petmate	dog feeding & watering	21	0		23479, 24405, 24656, 44069	no	https://www.petmate.com/file/products/24036.BREEZE.jpg	new	dog feeding & watering	blue							US										0	FALSE						EACH	EACH	COMBO FDR/WTR W/MICROBAN W/SS BOWL			24036
240362	Petmate Bargain Hound & Aspen Pet New Tradition Kennel Replacement Door	Keep your pet safe and secure at all times, especially when you're not around. This Replacement Kennel Door is designed specifically for use with the Petmate&reg; Bargain Hound Kennel and the Aspen Pet&reg; New Traditional Kennel in sizes small (20" x 13" x 11"), medium (24" x 16" x 15"), medium/intermediate (28" x 20.5" x 21.5"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel door dimensions with the appropriate dimensions of the replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240362	https://www.petmate.com/file/products/240362.BLACK.jpg		In Stock	4.99	4.99			Petmate	kennels & carriers	25	0		52086, 47000, PM04, 85539, PM07, PM12, 42118, PM15, JW01, 27483, 02181, 89823	no	https://www.petmate.com/file/products/240362.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR WIRE K91 B-HOUND BLACK			240362
240363	Petmate Bargain Hound & Aspen Pet New Tradition Kennel Replacement Door	Keep your pet safe and secure at all times, especially when you're not around. This Replacement Kennel Door is designed specifically for use with the Petmate&reg; Bargain Hound Kennel and the Aspen Pet&reg; New Traditional Kennel in sizes small (20" x 13" x 11"), medium (24" x 16" x 15"), medium/intermediate (28" x 20.5" x 21.5"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel door dimensions with the appropriate dimensions of the replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240363	https://www.petmate.com/file/products/240362.BLACK.jpg		In Stock	5.99	5.99			Petmate	kennels & carriers	25	0		52086, 47000, PM04, 85539, PM07, PM12, 42118, PM15, JW01, 27483, 02181, 89823	no	https://www.petmate.com/file/products/240362.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR WIRE K93 B-HOUND BLACK			240363
240365	Petmate Bargain Hound & Aspen Pet New Tradition Kennel Replacement Door	Keep your pet safe and secure at all times, especially when you're not around. This Replacement Kennel Door is designed specifically for use with the Petmate&reg; Bargain Hound Kennel and the Aspen Pet&reg; New Traditional Kennel in sizes small (20" x 13" x 11"), medium (24" x 16" x 15"), medium/intermediate (28" x 20.5" x 21.5"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel door dimensions with the appropriate dimensions of the replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240365	https://www.petmate.com/file/products/240362.BLACK.jpg		In Stock	7.99	7.99			Petmate	kennels & carriers	25	0		52086, 47000, PM04, 85539, PM07, PM12, 42118, PM15, JW01, 27483, 02181, 89823	no	https://www.petmate.com/file/products/240362.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR WIRE K95 B-HOUND BLACK			240365
240366	Petmate Bargain Hound & Aspen Pet New Tradition Kennel Replacement Door	Keep your pet safe and secure at all times, especially when you're not around. This Replacement Kennel Door is designed specifically for use with the Petmate&reg; Bargain Hound Kennel and the Aspen Pet&reg; New Traditional Kennel in sizes small (20" x 13" x 11"), medium (24" x 16" x 15"), medium/intermediate (28" x 20.5" x 21.5"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel door dimensions with the appropriate dimensions of the replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240366	https://www.petmate.com/file/products/240362.BLACK.jpg		In Stock	10.99	10.99			Petmate	kennels & carriers	25	0		52086, 47000, PM04, 85539, PM07, PM12, 42118, PM15, JW01, 27483, 02181, 89823	no	https://www.petmate.com/file/products/240362.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR WIRE K97 BHOUND BLACK			240366
240367	Petmate Bargain Hound & Aspen Pet New Tradition Kennel Replacement Door	Keep your pet safe and secure at all times, especially when you're not around. This Replacement Kennel Door is designed specifically for use with the Petmate&reg; Bargain Hound Kennel and the Aspen Pet&reg; New Traditional Kennel in sizes small (20" x 13" x 11"), medium (24" x 16" x 15"), medium/intermediate (28" x 20.5" x 21.5"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel door dimensions with the appropriate dimensions of the replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240367	https://www.petmate.com/file/products/240362.BLACK.jpg		In Stock	13.99	13.99			Petmate	kennels & carriers	25	0		52086, 47000, PM04, 85539, PM07, PM12, 42118, PM15, JW01, 27483, 02181, 89823	no	https://www.petmate.com/file/products/240362.BLACK.jpg	new	kennels & carriers	black							US										0	FALSE						EACH	EACH	DOOR WIRE K98 B-HOUND BLACK			240367
240371	Pet Porter II/Vari Kennel Ultra/Sky Kennel Ultra/Petco Premium Series 500-800 Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Pet Porter&reg; II, Vari Kennel&reg; Ultra, Sky Kennel&reg; Ultra and the Petco Premium 500-800 series kennels, in sizes medium (28" x 20.5" x 21.5"), intermediate (32" x 22.5" x 24"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240371	https://www.petmate.com/file/products/240371.CHROME.jpg		Out of Stock	8.99	8.99			Petmate	kennels & carriers	25	0		21700, 21790, 21551, 240316, PM76, 85545, 44069, 41265, 12419, BM01, 17020, 71034	no	https://www.petmate.com/file/products/240371.CHROME.jpg	new	kennels & carriers	silver							US										0	FALSE						EACH	EACH	DOOR WIRE K95 CHROME			240371
240372	Pet Porter II/Vari Kennel Ultra/Sky Kennel Ultra/Petco Premium Series 500-800 Kennel Replacement Door	To ensure your pet's safety, regularly check all kennel parts and doors for replacement. This Replacement Door is designed specifically for use with the Pet Porter&reg; II, Vari Kennel&reg; Ultra, Sky Kennel&reg; Ultra and the Petco Premium 500-800 series kennels, in sizes medium (28" x 20.5" x 21.5"), intermediate (32" x 22.5" x 24"), large (36" x 25" x 27") and x-large (40" x 27" x 30"). To ensure a proper fit, be sure to match your pet's kennel size with the appropriate product/item number for this replacement door.	Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys	https://www.petmate.com/product/240372	https://www.petmate.com/file/products/240371.CHROME.jpg		Out of Stock	9.99	9.99			Petmate	kennels & carriers	25	0		21700, 21790, 21551, 240316, PM76, 85545, 44069, 41265, 12419, BM01, 17020, 71034	no	https://www.petmate.com/file/products/240371.CHROME.jpg	new	kennels & carriers	silver							US										0	FALSE						EACH	EACH	DOOR WIRE K96 CHROME			240372
